% randomly generated dataset
@relation soybean
@attribute date {april,may,june,july,august,september,october}
@attribute plant-stand {normal,lt-normal}
@attribute precip {lt-norm,norm,gt-norm}
@attribute temp {lt-norm,norm,gt-norm}
@attribute hail {yes,no}
@attribute crop-hist {diff-lst-year,same-lst-yr,same-lst-two-yrs,same-lst-sev-yrs}
@attribute area-damaged {scattered,low-areas,upper-areas,whole-field}
@attribute severity {minor,pot-severe,severe}
@attribute seed-tmt {none,fungicide,other}
@attribute germination {90-100,80-89,lt-80}
@attribute plant-growth {norm,abnorm}
@attribute leaves {norm,abnorm}
@attribute leafspots-halo {absent,yellow-halos,no-yellow-halos}
@attribute leafspots-marg {w-s-marg,no-w-s-marg,dna}
@attribute leafspot-size {lt-1/8,gt-1/8,dna}
@attribute leaf-shread {absent,present}
@attribute leaf-malf {absent,present}
@attribute leaf-mild {absent,upper-surf,lower-surf}
@attribute stem {norm,abnorm}
@attribute lodging {yes,no}
@attribute stem-cankers {absent,below-soil,above-soil,above-sec-nde}
@attribute canker-lesion {dna,brown,dk-brown-blk,tan}
@attribute fruiting-bodies {absent,present}
@attribute external-decay {absent,firm-and-dry,watery}
@attribute mycelium {absent,present}
@attribute int-discolor {none,brown,black}
@attribute sclerotia {absent,present}
@attribute fruit-pods {norm,diseased,few-present,dna}
@attribute fruit-spots {absent,colored,brown-w/blk-specks,distort,dna}
@attribute seed {norm,abnorm}
@attribute mold-growth {absent,present}
@attribute seed-discolor {absent,present}
@attribute seed-size {norm,lt-norm}
@attribute shriveling {absent,present}
@attribute roots {norm,rotted,galls-cysts}
@attribute class {diaporthe-stem-canker,charcoal-rot,rhizoctonia-root-rot,phytophthora-rot,brown-stem-rot,powdery-mildew,downy-mildew,brown-spot,bacterial-blight,bacterial-pustule,purple-seed-stain,anthracnose,phyllosticta-leaf-spot,alternarialeaf-spot,frog-eye-leaf-spot,diaporthe-pod-&-stem-blight,cyst-nematode,2-4-d-injury,herbicide-injury}
@data
august,normal,gt-norm,norm,yes,same-lst-yr,whole-field,minor,none,lt-80,norm,norm,absent,w-s-marg,gt-1/8,absent,absent,absent,norm,yes,above-sec-nde,?,?,absent,absent,none,absent,diseased,brown-w/blk-specks,abnorm,absent,?,?,absent,norm,alternarialeaf-spot
april,lt-normal,gt-norm,norm,yes,same-lst-yr,low-areas,?,fungicide,?,norm,norm,absent,no-w-s-marg,dna,absent,absent,absent,abnorm,yes,absent,dna,absent,absent,absent,black,absent,dna,absent,norm,absent,absent,norm,absent,norm,alternarialeaf-spot
june,lt-normal,norm,norm,yes,diff-lst-year,upper-areas,pot-severe,none,90-100,norm,abnorm,no-yellow-halos,w-s-marg,?,absent,absent,absent,norm,yes,?,tan,absent,absent,absent,none,absent,diseased,absent,norm,present,absent,norm,?,norm,alternarialeaf-spot
august,?,gt-norm,norm,yes,same-lst-sev-yrs,whole-field,pot-severe,fungicide,?,norm,abnorm,no-yellow-halos,w-s-marg,gt-1/8,absent,present,absent,abnorm,yes,?,?,absent,absent,absent,none,absent,norm,absent,norm,absent,absent,norm,absent,norm,brown-stem-rot
october,normal,?,gt-norm,?,same-lst-sev-yrs,whole-field,pot-severe,fungicide,80-89,norm,abnorm,no-yellow-halos,dna,gt-1/8,absent,absent,absent,norm,no,below-soil,dna,absent,absent,absent,none,absent,dna,dna,?,?,present,norm,absent,norm,phyllosticta-leaf-spot
september,?,norm,norm,yes,same-lst-sev-yrs,whole-field,pot-severe,?,lt-80,norm,abnorm,no-yellow-halos,w-s-marg,gt-1/8,absent,absent,?,abnorm,yes,absent,dna,absent,absent,absent,black,absent,norm,brown-w/blk-specks,?,absent,absent,lt-norm,present,norm,diaporthe-pod-&-stem-blight
september,normal,gt-norm,norm,yes,same-lst-sev-yrs,whole-field,pot-severe,fungicide,80-89,abnorm,norm,?,w-s-marg,lt-1/8,absent,?,absent,abnorm,yes,above-sec-nde,brown,present,absent,absent,none,absent,norm,absent,norm,absent,?,?,absent,norm,diaporthe-pod-&-stem-blight
august,normal,gt-norm,gt-norm,no,same-lst-yr,whole-field,pot-severe,other,80-89,norm,norm,absent,dna,gt-1/8,?,?,absent,norm,yes,absent,?,absent,absent,absent,none,absent,norm,?,norm,absent,absent,norm,?,norm,phytophthora-rot
july,normal,gt-norm,lt-norm,?,same-lst-two-yrs,whole-field,?,?,90-100,norm,abnorm,absent,dna,gt-1/8,absent,absent,absent,abnorm,yes,above-sec-nde,dna,absent,absent,absent,none,absent,norm,absent,norm,absent,absent,norm,absent,rotted,rhizoctonia-root-rot
september,lt-normal,gt-norm,norm,yes,same-lst-sev-yrs,whole-field,?,none,lt-80,norm,abnorm,absent,?,dna,absent,absent,absent,norm,yes,absent,dk-brown-blk,absent,absent,absent,?,absent,norm,colored,norm,absent,absent,lt-norm,absent,norm,alternarialeaf-spot
june,lt-normal,lt-norm,gt-norm,?,same-lst-two-yrs,upper-areas,minor,fungicide,lt-80,norm,norm,no-yellow-halos,w-s-marg,gt-1/8,absent,absent,absent,norm,yes,above-sec-nde,tan,absent,firm-and-dry,absent,none,absent,norm,colored,?,absent,absent,norm,absent,norm,alternarialeaf-spot
july,normal,gt-norm,norm,yes,same-lst-yr,upper-areas,minor,fungicide,lt-80,norm,abnorm,no-yellow-halos,w-s-marg,gt-1/8,absent,absent,lower-surf,norm,yes,above-sec-nde,tan,?,firm-and-dry,?,none,absent,?,absent,norm,absent,absent,norm,?,galls-cysts,diaporthe-pod-&-stem-blight
may,lt-normal,gt-norm,norm,yes,same-lst-sev-yrs,upper-areas,severe,?,90-100,norm,norm,no-yellow-halos,w-s-marg,lt-1/8,absent,?,absent,norm,yes,above-sec-nde,dna,?,absent,absent,none,absent,?,absent,norm,absent,present,?,absent,galls-cysts,bacterial-blight
august,lt-normal,gt-norm,gt-norm,?,same-lst-yr,low-areas,?,none,80-89,norm,abnorm,no-yellow-halos,w-s-marg,lt-1/8,absent,absent,upper-surf,norm,yes,absent,dna,absent,firm-and-dry,absent,none,absent,norm,brown-w/blk-specks,norm,absent,present,norm,absent,rotted,phyllosticta-leaf-spot
september,normal,gt-norm,norm,yes,same-lst-two-yrs,upper-areas,?,fungicide,80-89,abnorm,abnorm,?,dna,gt-1/8,absent,absent,absent,norm,yes,absent,dna,absent,absent,absent,none,absent,norm,colored,norm,absent,absent,norm,absent,norm,frog-eye-leaf-spot
september,normal,gt-norm,gt-norm,no,same-lst-two-yrs,low-areas,pot-severe,fungicide,80-89,norm,abnorm,no-yellow-halos,w-s-marg,dna,?,absent,?,abnorm,yes,above-sec-nde,brown,absent,absent,absent,none,absent,dna,dna,norm,?,absent,norm,?,norm,phytophthora-rot
september,normal,norm,norm,no,same-lst-two-yrs,whole-field,?,fungicide,?,abnorm,abnorm,no-yellow-halos,w-s-marg,gt-1/8,absent,absent,absent,abnorm,yes,absent,dk-brown-blk,absent,absent,absent,none,absent,?,absent,norm,absent,absent,norm,absent,norm,powdery-mildew
october,lt-normal,gt-norm,norm,yes,same-lst-sev-yrs,whole-field,?,other,lt-80,norm,abnorm,no-yellow-halos,w-s-marg,gt-1/8,absent,?,?,abnorm,yes,above-sec-nde,dk-brown-blk,absent,firm-and-dry,absent,?,absent,norm,dna,norm,absent,?,norm,?,norm,brown-stem-rot
october,lt-normal,norm,norm,no,same-lst-two-yrs,low-areas,pot-severe,fungicide,lt-80,norm,abnorm,absent,dna,gt-1/8,?,absent,?,abnorm,?,absent,dk-brown-blk,absent,absent,absent,none,absent,diseased,absent,?,absent,absent,lt-norm,absent,norm,anthracnose
august,lt-normal,norm,norm,no,same-lst-yr,whole-field,minor,other,?,norm,abnorm,no-yellow-halos,dna,dna,absent,present,absent,norm,yes,absent,brown,absent,absent,absent,none,absent,norm,absent,abnorm,present,absent,norm,absent,rotted,brown-stem-rot
may,?,gt-norm,norm,no,same-lst-two-yrs,whole-field,minor,none,80-89,norm,abnorm,no-yellow-halos,w-s-marg,?,present,absent,?,abnorm,yes,above-sec-nde,?,?,firm-and-dry,absent,none,absent,norm,?,norm,absent,absent,norm,absent,norm,phyllosticta-leaf-spot
october,lt-normal,gt-norm,gt-norm,yes,same-lst-two-yrs,whole-field,severe,fungicide,90-100,abnorm,abnorm,?,no-w-s-marg,gt-1/8,absent,absent,absent,abnorm,?,above-sec-nde,dna,absent,absent,absent,none,absent,diseased,absent,norm,absent,absent,norm,absent,rotted,alternarialeaf-spot
may,normal,?,gt-norm,no,same-lst-two-yrs,low-areas,minor,fungicide,90-100,norm,abnorm,absent,dna,gt-1/8,present,absent,?,norm,yes,absent,dna,absent,absent,absent,none,absent,diseased,colored,?,absent,?,norm,?,norm,charcoal-rot
august,normal,gt-norm,norm,?,same-lst-sev-yrs,low-areas,pot-severe,none,90-100,abnorm,abnorm,absent,no-w-s-marg,gt-1/8,present,present,absent,abnorm,?,below-soil,dna,?,firm-and-dry,?,none,absent,norm,absent,norm,present,absent,norm,absent,norm,frog-eye-leaf-spot
april,normal,gt-norm,norm,?,same-lst-sev-yrs,low-areas,minor,fungicide,lt-80,norm,abnorm,absent,w-s-marg,gt-1/8,absent,absent,absent,norm,yes,above-sec-nde,dk-brown-blk,?,absent,absent,none,absent,norm,dna,norm,present,absent,norm,absent,rotted,phytophthora-rot
september,normal,lt-norm,norm,yes,same-lst-two-yrs,low-areas,pot-severe,none,80-89,norm,abnorm,no-yellow-halos,w-s-marg,lt-1/8,present,absent,upper-surf,abnorm,yes,absent,dk-brown-blk,absent,absent,absent,none,absent,?,?,norm,absent,absent,norm,absent,norm,downy-mildew
july,lt-normal,norm,norm,?,same-lst-two-yrs,low-areas,pot-severe,fungicide,80-89,?,abnorm,absent,dna,gt-1/8,absent,absent,absent,norm,yes,absent,dna,?,firm-and-dry,absent,none,absent,norm,brown-w/blk-specks,norm,absent,absent,norm,absent,norm,downy-mildew
june,normal,gt-norm,norm,yes,same-lst-sev-yrs,scattered,severe,none,lt-80,norm,abnorm,?,w-s-marg,gt-1/8,absent,absent,absent,abnorm,yes,above-sec-nde,dk-brown-blk,absent,firm-and-dry,absent,none,absent,norm,absent,abnorm,absent,absent,norm,?,norm,frog-eye-leaf-spot
july,normal,?,norm,?,same-lst-two-yrs,whole-field,pot-severe,fungicide,90-100,?,abnorm,no-yellow-halos,w-s-marg,?,present,absent,?,abnorm,?,absent,dna,?,absent,absent,none,present,norm,brown-w/blk-specks,abnorm,absent,absent,?,absent,norm,alternarialeaf-spot
september,lt-normal,norm,gt-norm,yes,same-lst-yr,upper-areas,pot-severe,none,90-100,norm,abnorm,absent,w-s-marg,?,absent,absent,?,norm,yes,above-sec-nde,tan,absent,absent,absent,none,absent,norm,absent,norm,absent,absent,norm,absent,norm,herbicide-injury
september,normal,gt-norm,norm,yes,same-lst-yr,low-areas,pot-severe,none,90-100,abnorm,abnorm,absent,w-s-marg,dna,absent,absent,?,norm,?,below-soil,dna,absent,absent,absent,none,absent,?,dna,?,absent,absent,norm,absent,norm,bacterial-pustule
july,?,gt-norm,norm,no,same-lst-yr,whole-field,minor,none,?,abnorm,abnorm,absent,w-s-marg,dna,present,absent,absent,abnorm,yes,below-soil,dk-brown-blk,absent,firm-and-dry,absent,none,absent,norm,brown-w/blk-specks,abnorm,absent,absent,norm,absent,?,rhizoctonia-root-rot
august,?,gt-norm,gt-norm,?,same-lst-sev-yrs,low-areas,?,none,90-100,abnorm,abnorm,absent,w-s-marg,dna,absent,absent,?,norm,?,absent,dna,absent,absent,absent,none,absent,norm,brown-w/blk-specks,norm,absent,absent,lt-norm,absent,norm,alternarialeaf-spot
august,?,gt-norm,norm,no,diff-lst-year,scattered,minor,fungicide,lt-80,norm,abnorm,?,dna,gt-1/8,absent,absent,absent,abnorm,yes,absent,dk-brown-blk,absent,firm-and-dry,absent,none,absent,diseased,?,abnorm,absent,absent,norm,absent,norm,brown-spot
august,lt-normal,gt-norm,gt-norm,?,same-lst-sev-yrs,low-areas,pot-severe,none,?,abnorm,abnorm,?,?,gt-1/8,absent,absent,absent,abnorm,yes,above-sec-nde,dna,present,firm-and-dry,absent,none,?,norm,?,abnorm,absent,absent,norm,absent,norm,alternarialeaf-spot
june,normal,norm,norm,no,same-lst-yr,low-areas,pot-severe,fungicide,90-100,abnorm,abnorm,absent,w-s-marg,gt-1/8,absent,absent,absent,norm,yes,absent,dk-brown-blk,absent,absent,absent,brown,absent,?,dna,norm,absent,absent,norm,absent,norm,brown-stem-rot
july,normal,gt-norm,norm,yes,same-lst-yr,upper-areas,minor,other,80-89,norm,abnorm,no-yellow-halos,?,lt-1/8,present,absent,absent,norm,yes,absent,brown,absent,absent,absent,none,absent,norm,absent,?,absent,absent,norm,absent,norm,alternarialeaf-spot
september,lt-normal,gt-norm,gt-norm,?,same-lst-two-yrs,low-areas,?,none,80-89,norm,abnorm,yellow-halos,w-s-marg,lt-1/8,absent,?,absent,norm,yes,?,dna,absent,firm-and-dry,absent,none,absent,norm,colored,norm,absent,absent,norm,absent,norm,brown-stem-rot
may,normal,gt-norm,norm,yes,same-lst-yr,low-areas,pot-severe,fungicide,90-100,abnorm,abnorm,yellow-halos,dna,gt-1/8,absent,present,absent,norm,yes,above-sec-nde,brown,absent,absent,absent,none,absent,diseased,brown-w/blk-specks,abnorm,present,absent,norm,absent,norm,frog-eye-leaf-spot
may,normal,?,norm,yes,same-lst-two-yrs,low-areas,pot-severe,?,80-89,norm,abnorm,absent,w-s-marg,dna,absent,absent,absent,?,no,above-sec-nde,dk-brown-blk,absent,absent,absent,none,present,diseased,absent,norm,absent,absent,norm,absent,norm,brown-spot
august,lt-normal,gt-norm,norm,?,same-lst-sev-yrs,low-areas,pot-severe,none,90-100,norm,abnorm,no-yellow-halos,?,?,present,?,?,?,yes,below-soil,dna,absent,absent,absent,none,absent,?,absent,?,?,?,?,absent,norm,phytophthora-rot
june,normal,?,gt-norm,yes,same-lst-sev-yrs,whole-field,pot-severe,other,90-100,abnorm,abnorm,no-yellow-halos,w-s-marg,gt-1/8,absent,absent,absent,abnorm,yes,above-sec-nde,dna,absent,absent,absent,none,absent,norm,dna,abnorm,absent,absent,?,absent,norm,rhizoctonia-root-rot
september,normal,gt-norm,norm,yes,same-lst-yr,upper-areas,minor,?,?,norm,abnorm,no-yellow-halos,w-s-marg,gt-1/8,present,absent,absent,abnorm,yes,above-soil,dna,absent,absent,absent,brown,absent,norm,absent,norm,absent,?,norm,absent,norm,brown-stem-rot
may,lt-normal,norm,gt-norm,?,same-lst-sev-yrs,whole-field,minor,?,lt-80,norm,abnorm,yellow-halos,w-s-marg,dna,absent,absent,?,norm,yes,absent,dna,present,absent,absent,none,absent,norm,absent,norm,absent,absent,norm,absent,norm,phytophthora-rot
september,lt-normal,gt-norm,norm,no,same-lst-sev-yrs,whole-field,minor,?,80-89,norm,norm,no-yellow-halos,w-s-marg,gt-1/8,absent,?,absent,norm,yes,absent,brown,present,absent,absent,none,absent,norm,absent,norm,absent,absent,norm,absent,norm,brown-spot
september,normal,gt-norm,gt-norm,yes,same-lst-sev-yrs,whole-field,?,none,lt-80,norm,abnorm,absent,dna,gt-1/8,absent,absent,lower-surf,abnorm,yes,absent,dk-brown-blk,absent,absent,absent,none,absent,diseased,brown-w/blk-specks,abnorm,absent,absent,?,absent,norm,frog-eye-leaf-spot
may,normal,lt-norm,norm,yes,same-lst-two-yrs,whole-field,pot-severe,fungicide,80-89,norm,abnorm,no-yellow-halos,w-s-marg,?,?,absent,absent,abnorm,yes,above-sec-nde,dk-brown-blk,absent,absent,absent,none,absent,norm,absent,norm,present,?,?,absent,norm,alternarialeaf-spot
september,normal,gt-norm,gt-norm,?,same-lst-yr,whole-field,?,none,lt-80,abnorm,abnorm,no-yellow-halos,w-s-marg,lt-1/8,absent,?,absent,abnorm,yes,above-sec-nde,dk-brown-blk,present,absent,absent,none,absent,norm,dna,norm,?,absent,norm,absent,norm,alternarialeaf-spot
september,normal,gt-norm,norm,?,same-lst-yr,whole-field,?,none,80-89,norm,norm,no-yellow-halos,w-s-marg,dna,?,absent,absent,norm,yes,above-soil,dna,present,absent,absent,none,absent,norm,dna,norm,?,?,norm,absent,norm,brown-stem-rot
september,normal,gt-norm,gt-norm,yes,same-lst-two-yrs,whole-field,minor,none,lt-80,abnorm,abnorm,no-yellow-halos,no-w-s-marg,gt-1/8,?,?,absent,abnorm,no,absent,tan,?,absent,absent,none,absent,norm,dna,abnorm,?,absent,norm,absent,norm,phytophthora-rot
september,lt-normal,norm,gt-norm,yes,same-lst-yr,scattered,pot-severe,none,?,abnorm,abnorm,no-yellow-halos,dna,dna,?,absent,upper-surf,norm,yes,absent,dna,absent,absent,absent,?,absent,norm,absent,norm,absent,absent,norm,absent,norm,purple-seed-stain
august,normal,gt-norm,lt-norm,yes,same-lst-sev-yrs,whole-field,minor,fungicide,80-89,norm,abnorm,?,w-s-marg,dna,present,absent,absent,norm,no,above-soil,dk-brown-blk,?,absent,absent,none,absent,norm,dna,norm,absent,absent,norm,?,norm,anthracnose
september,lt-normal,gt-norm,norm,?,same-lst-sev-yrs,upper-areas,minor,none,?,abnorm,abnorm,no-yellow-halos,w-s-marg,gt-1/8,absent,absent,absent,norm,?,absent,?,absent,absent,absent,brown,absent,norm,absent,abnorm,?,absent,?,absent,norm,alternarialeaf-spot
april,normal,gt-norm,norm,yes,same-lst-two-yrs,low-areas,pot-severe,?,90-100,norm,abnorm,no-yellow-halos,w-s-marg,gt-1/8,absent,absent,absent,?,yes,?,dk-brown-blk,absent,absent,absent,none,absent,norm,?,norm,absent,absent,lt-norm,absent,norm,frog-eye-leaf-spot
july,normal,gt-norm,norm,no,?,scattered,?,fungicide,80-89,norm,abnorm,no-yellow-halos,?,gt-1/8,absent,absent,absent,abnorm,yes,absent,dk-brown-blk,?,firm-and-dry,?,black,absent,diseased,dna,norm,absent,absent,norm,absent,norm,brown-spot
may,lt-normal,gt-norm,norm,yes,same-lst-two-yrs,whole-field,minor,none,90-100,abnorm,abnorm,absent,w-s-marg,gt-1/8,absent,absent,?,abnorm,yes,absent,brown,absent,absent,absent,none,absent,norm,absent,abnorm,absent,present,norm,absent,norm,charcoal-rot
september,lt-normal,gt-norm,gt-norm,no,diff-lst-year,upper-areas,minor,fungicide,80-89,abnorm,abnorm,no-yellow-halos,no-w-s-marg,?,absent,absent,absent,abnorm,?,absent,dna,?,absent,absent,none,absent,?,absent,norm,?,absent,norm,absent,norm,bacterial-pustule
august,normal,norm,gt-norm,yes,same-lst-yr,scattered,severe,none,90-100,norm,abnorm,?,dna,gt-1/8,?,absent,?,abnorm,yes,?,tan,absent,firm-and-dry,absent,none,absent,norm,colored,norm,absent,absent,norm,absent,norm,phytophthora-rot
october,lt-normal,gt-norm,gt-norm,yes,same-lst-two-yrs,whole-field,pot-severe,fungicide,?,norm,abnorm,absent,w-s-marg,gt-1/8,present,absent,absent,norm,yes,absent,dna,absent,watery,absent,none,absent,norm,absent,norm,?,present,norm,absent,norm,brown-spot
september,normal,gt-norm,norm,yes,same-lst-yr,upper-areas,pot-severe,none,80-89,abnorm,abnorm,no-yellow-halos,w-s-marg,?,absent,absent,absent,norm,yes,above-sec-nde,dna,absent,absent,absent,brown,absent,norm,absent,norm,absent,absent,norm,absent,norm,anthracnose
july,lt-normal,gt-norm,norm,yes,same-lst-sev-yrs,whole-field,?,fungicide,80-89,norm,abnorm,no-yellow-halos,dna,dna,absent,absent,absent,norm,yes,above-sec-nde,dk-brown-blk,absent,firm-and-dry,absent,none,absent,norm,absent,?,absent,present,norm,present,norm,brown-spot
june,lt-normal,norm,norm,yes,same-lst-two-yrs,low-areas,minor,fungicide,80-89,norm,norm,absent,w-s-marg,gt-1/8,absent,present,absent,norm,yes,?,brown,absent,absent,absent,none,absent,diseased,dna,norm,?,absent,norm,absent,norm,phytophthora-rot
october,?,gt-norm,norm,yes,same-lst-yr,whole-field,minor,?,?,norm,abnorm,no-yellow-halos,dna,dna,absent,present,absent,abnorm,no,absent,dk-brown-blk,absent,absent,absent,?,absent,norm,absent,abnorm,?,?,norm,absent,norm,phyllosticta-leaf-spot
october,normal,gt-norm,lt-norm,yes,same-lst-sev-yrs,scattered,minor,?,lt-80,norm,abnorm,absent,dna,gt-1/8,absent,absent,absent,abnorm,yes,absent,brown,?,absent,absent,none,absent,diseased,absent,norm,absent,absent,?,absent,norm,rhizoctonia-root-rot
april,normal,gt-norm,norm,yes,same-lst-two-yrs,low-areas,pot-severe,fungicide,80-89,norm,abnorm,?,w-s-marg,dna,?,absent,?,abnorm,yes,above-sec-nde,dna,absent,absent,absent,none,absent,?,absent,norm,?,absent,norm,present,norm,alternarialeaf-spot
june,normal,gt-norm,lt-norm,no,diff-lst-year,whole-field,pot-severe,fungicide,?,norm,abnorm,no-yellow-halos,w-s-marg,gt-1/8,absent,?,absent,abnorm,yes,above-sec-nde,dna,absent,absent,absent,none,present,dna,absent,norm,absent,?,norm,absent,norm,herbicide-injury
may,normal,gt-norm,norm,yes,same-lst-two-yrs,upper-areas,pot-severe,none,80-89,norm,abnorm,no-yellow-halos,w-s-marg,dna,?,absent,absent,abnorm,yes,absent,dk-brown-blk,absent,absent,absent,?,absent,diseased,?,norm,?,absent,norm,absent,norm,brown-spot
june,lt-normal,gt-norm,gt-norm,?,same-lst-sev-yrs,scattered,?,none,80-89,norm,abnorm,no-yellow-halos,w-s-marg,?,present,absent,?,?,yes,above-sec-nde,tan,absent,absent,absent,none,absent,norm,absent,norm,absent,absent,norm,absent,norm,phyllosticta-leaf-spot
june,normal,norm,norm,yes,same-lst-sev-yrs,scattered,minor,none,lt-80,norm,norm,no-yellow-halos,w-s-marg,dna,?,absent,absent,norm,yes,absent,tan,absent,absent,absent,none,absent,norm,?,norm,present,?,norm,present,rotted,bacterial-pustule
october,normal,gt-norm,norm,yes,?,scattered,minor,fungicide,?,abnorm,abnorm,no-yellow-halos,dna,?,absent,absent,absent,abnorm,?,absent,dk-brown-blk,absent,absent,absent,none,absent,diseased,absent,norm,absent,absent,norm,absent,galls-cysts,purple-seed-stain
june,normal,gt-norm,lt-norm,no,same-lst-sev-yrs,low-areas,?,?,lt-80,norm,norm,absent,dna,lt-1/8,absent,absent,absent,abnorm,yes,absent,tan,?,absent,absent,none,absent,?,dna,abnorm,absent,absent,?,present,?,frog-eye-leaf-spot
august,normal,gt-norm,norm,no,same-lst-two-yrs,scattered,pot-severe,?,80-89,norm,abnorm,no-yellow-halos,w-s-marg,lt-1/8,present,absent,absent,abnorm,yes,absent,dna,absent,absent,absent,none,absent,norm,dna,norm,?,present,norm,absent,norm,bacterial-blight
july,normal,gt-norm,norm,yes,same-lst-sev-yrs,low-areas,pot-severe,fungicide,80-89,norm,abnorm,absent,?,dna,absent,present,lower-surf,norm,?,absent,dna,absent,firm-and-dry,absent,none,absent,norm,?,norm,absent,absent,norm,absent,norm,brown-spot
august,lt-normal,gt-norm,norm,yes,same-lst-yr,low-areas,pot-severe,none,80-89,abnorm,abnorm,absent,dna,dna,?,absent,absent,abnorm,no,absent,dk-brown-blk,absent,absent,absent,none,absent,norm,dna,?,absent,present,norm,absent,norm,2-4-d-injury
august,normal,lt-norm,lt-norm,yes,same-lst-two-yrs,whole-field,pot-severe,none,lt-80,norm,abnorm,absent,dna,dna,present,absent,absent,abnorm,yes,below-soil,tan,absent,firm-and-dry,absent,none,absent,diseased,absent,abnorm,absent,absent,?,absent,norm,brown-stem-rot
july,normal,lt-norm,norm,yes,same-lst-sev-yrs,upper-areas,?,fungicide,90-100,norm,abnorm,no-yellow-halos,w-s-marg,gt-1/8,absent,?,?,abnorm,yes,absent,tan,present,absent,absent,none,absent,norm,absent,abnorm,?,absent,norm,absent,norm,diaporthe-pod-&-stem-blight
september,?,gt-norm,gt-norm,no,same-lst-yr,whole-field,pot-severe,fungicide,?,abnorm,abnorm,no-yellow-halos,w-s-marg,gt-1/8,present,absent,absent,abnorm,yes,above-sec-nde,dna,absent,absent,?,none,absent,norm,brown-w/blk-specks,?,present,absent,norm,absent,norm,anthracnose
september,normal,gt-norm,gt-norm,?,diff-lst-year,scattered,?,none,lt-80,norm,norm,no-yellow-halos,?,gt-1/8,present,absent,absent,abnorm,yes,?,dk-brown-blk,?,absent,absent,none,absent,norm,absent,abnorm,absent,absent,norm,?,norm,alternarialeaf-spot
july,lt-normal,gt-norm,norm,yes,same-lst-sev-yrs,whole-field,minor,none,80-89,abnorm,abnorm,absent,dna,dna,absent,absent,absent,abnorm,no,above-sec-nde,brown,absent,watery,absent,none,absent,norm,dna,norm,absent,absent,norm,?,?,bacterial-pustule
october,normal,norm,norm,yes,same-lst-yr,upper-areas,minor,fungicide,80-89,abnorm,norm,no-yellow-halos,w-s-marg,dna,absent,absent,absent,abnorm,yes,absent,dna,absent,firm-and-dry,absent,none,absent,norm,dna,norm,absent,absent,norm,absent,norm,brown-spot
may,normal,lt-norm,norm,no,same-lst-sev-yrs,low-areas,pot-severe,none,?,norm,abnorm,yellow-halos,?,dna,absent,absent,absent,norm,yes,above-sec-nde,brown,absent,absent,?,none,absent,?,colored,norm,?,absent,norm,absent,norm,phytophthora-rot
september,normal,gt-norm,lt-norm,yes,same-lst-two-yrs,whole-field,pot-severe,fungicide,lt-80,abnorm,norm,?,w-s-marg,lt-1/8,?,absent,absent,norm,yes,absent,dna,absent,absent,absent,none,absent,norm,dna,norm,present,absent,lt-norm,absent,norm,frog-eye-leaf-spot
june,normal,gt-norm,norm,yes,same-lst-sev-yrs,low-areas,minor,none,lt-80,norm,abnorm,absent,dna,?,present,present,absent,abnorm,yes,absent,dk-brown-blk,absent,absent,absent,none,?,norm,absent,?,absent,present,norm,absent,rotted,powdery-mildew
june,lt-normal,lt-norm,gt-norm,yes,same-lst-two-yrs,whole-field,pot-severe,none,90-100,abnorm,abnorm,absent,w-s-marg,dna,?,absent,absent,norm,yes,absent,dk-brown-blk,absent,absent,absent,none,absent,norm,?,norm,absent,absent,norm,absent,norm,frog-eye-leaf-spot
october,normal,gt-norm,norm,yes,diff-lst-year,low-areas,pot-severe,none,90-100,abnorm,abnorm,no-yellow-halos,dna,gt-1/8,present,absent,absent,norm,yes,above-sec-nde,tan,absent,absent,absent,none,absent,norm,colored,norm,absent,absent,norm,absent,norm,anthracnose
july,lt-normal,gt-norm,norm,yes,diff-lst-year,low-areas,pot-severe,other,90-100,abnorm,abnorm,?,w-s-marg,gt-1/8,absent,absent,absent,abnorm,?,absent,dna,absent,absent,absent,none,absent,norm,absent,norm,absent,absent,norm,absent,norm,phytophthora-rot
