% randomly generated dataset
@relation cpu
@attribute MYCT REAL
@attribute MMIN REAL
@attribute MMAX REAL
@attribute CACH REAL
@attribute CHMIN REAL
@attribute CHMAX REAL
@attribute class REAL
@data
180,2000,8000,8,1,14,132
140,4000,12000,8,3,6,341
50,8000,16000,?,1,16,32
800,512,4000,32,1,104,?
300,64,16000,32,1,14,46
50,500,8000,32,1,24,25
320,256,4000,9,8,1,24
800,8000,8000,0,12,1,72
180,2000,32000,64,2,112,31
350,768,2000,32,2,10,57
1500,8000,16000,8,16,16,74
50,2000,2000,0,12,32,28
30,?,5000,0,1,24,30
98,2620,8000,16,1,12,199
26,256,12000,8,1,64,26
29,2000,6000,64,1,16,253
59,384,6000,0,4,14,38
50,262,32000,0,4,2,102
250,8000,64000,24,1,8,53
225,8000,16000,0,3,10,46
50,8000,5000,64,1,3,70
50,32000,2000,48,3,24,603
25,768,2000,6,1,14,26
105,4000,1000,8,1,128,360
40,512,6000,24,2,8,15
143,512,8000,6,3,12,40
203,262,4000,32,5,12,86
56,8000,3500,32,1,2,120
50,4000,?,0,1,2,56
115,8000,16000,8,1,24,341
300,4000,16000,6,6,5,65
60,8000,4000,?,6,8,19
400,1000,4000,0,2,176,50
320,1000,8000,9,3,8,38
105,512,16000,128,24,2,41
143,8000,8000,16,3,64,46
240,768,2000,8,1,24,47
185,1000,8000,32,1,2,381
133,2000,12000,64,8,0,157
26,8000,32000,6,16,1,?
110,2000,8000,8,1,6,34
1500,1000,6000,0,3,1,33
115,256,8000,8,1,8,46
180,2000,4000,64,3,6,117
810,5240,8000,0,8,2,23
480,8000,8000,0,12,4,56
200,5240,8000,32,5,24,82
320,2000,16000,64,3,24,126
50,8000,16000,2,1,16,88
50,1000,12000,0,1,6,116
143,2000,16000,32,1,20,44
26,4000,16000,64,1,8,116
1100,1000,4000,8,6,112,18
56,8000,10480,?,6,8,23
38,64,32000,0,8,5,253
203,8000,4000,0,1,32,41
110,2000,1000,8,16,6,47
180,1000,4000,0,1,38,26
105,768,32000,112,1,6,182
56,1000,4000,0,1,8,62
110,512,64000,64,3,5,171
50,1000,16000,64,3,1,95
900,2000,8000,0,1,24,382
160,2000,8000,32,6,24,253
50,1000,8000,8,4,7,119
350,768,8000,0,1,6,24
25,4000,8000,0,1,8,101
240,1000,8000,256,5,16,23
30,4000,16000,?,3,5,24
98,2000,1000,32,12,2,47
110,16000,4000,32,16,16,34
50,2300,64000,0,1,8,21
17,512,16000,?,5,6,183
110,1000,32000,0,1,16,20
112,512,8000,8,3,24,53
29,8000,16000,64,1,24,25
70,1000,6300,0,8,2,65
140,1000,32000,0,4,3,27
140,4000,32000,96,1,4,102
50,2000,32000,64,5,24,24
30,1000,1000,16,1,24,119
320,2000,10480,8,1,32,117
167,2000,16000,112,6,6,46
60,512,?,128,1,6,57
1100,768,4000,0,1,104,22
56,?,8000,0,1,8,18
38,2000,8000,32,1,24,47
900,2000,16000,24,8,5,30
75,2000,16000,32,1,24,81
50,1000,4000,16,8,24,72
25,2000,8000,8,3,24,47
50,2000,16000,0,8,1,25
50,2000,16000,32,6,8,270
143,256,16000,0,6,38,117
225,3100,32000,64,1,6,99
90,8000,64000,0,16,1,32
75,512,10480,8,1,32,18
50,8000,32000,32,1,6,56
56,768,4000,32,1,14,34
250,2000,2620,64,1,8,23
400,2000,16000,16,1,32,53
143,2000,1000,0,1,8,24
90,128,2000,8,1,2,138
200,1000,2000,64,12,20,26
300,4000,10480,0,1,3,41
92,16000,8000,64,6,14,25
30,2000,8000,9,5,6,20
60,2000,16000,0,6,8,28
180,1000,32000,64,1,5,25
26,2000,32000,16,1,5,31
?,1000,5000,0,1,16,381
56,2000,5000,0,16,6,40
220,2000,8000,6,1,1,33
50,1000,16000,4,3,24,126
17,2000,4000,0,3,32,53
140,2000,20970,0,1,12,81
203,1000,20970,16,1,2,19
140,4000,12000,8,8,6,42
200,3100,32000,8,1,16,25
175,2000,4000,64,1,8,102
84,512,16000,0,12,1,149
160,512,3000,16,1,24,426
1500,2000,4000,0,16,31,17
185,768,16000,32,8,8,39
900,8000,1000,8,?,3,62
350,2000,1500,64,12,1,24
48,5240,4000,0,1,15,47
800,2000,8000,142,1,5,749
900,256,32000,32,3,16,113
23,1000,6000,24,1,5,47
92,2000,16000,4,1,12,20
180,512,5000,6,1,24,275
23,1000,4000,64,1,5,227
72,4000,2000,0,1,6,39
50,2000,8000,0,1,1,86
100,256,5000,16,1,32,47
124,2000,2000,0,6,19,27
38,256,2000,8,5,12,142
320,4000,1000,0,1,8,33
320,4000,16000,64,12,24,117
900,262,12000,4,8,10,21
175,1000,2000,24,5,8,116
50,64,6000,32,8,24,34
300,262,16000,8,1,8,181
140,1000,32000,160,3,104,28
900,?,8000,8,8,12,47
203,16000,2000,32,1,1,381
75,1000,8000,16,8,10,1238
150,2000,2000,8,8,16,20
140,8000,4000,0,12,6,35
100,2000,4000,8,12,8,281
38,3100,768,0,1,4,181
810,2000,8000,8,2,3,136
57,4000,16000,0,0,24,20
400,512,4000,0,1,32,37
57,1000,4000,0,3,6,18
300,2000,4000,0,32,32,64
92,16000,32000,0,12,20,20
60,8000,1000,32,1,14,82
300,2000,?,0,1,0,22
38,384,8000,24,1,2,67
38,1000,8000,24,1,24,190
900,768,8000,0,5,24,44
50,512,6000,0,3,1,34
50,2000,4000,2,1,5,44
59,2000,12000,8,12,4,32
320,4000,16000,65,0,24,182
320,1000,2000,4,4,32,138
38,16000,5000,16,8,64,171
240,8000,20970,128,8,32,119
140,512,2000,8,1,24,113
50,1000,2000,0,1,5,57
250,256,1000,8,1,8,18
50,16000,16000,0,8,6,128
133,2000,8000,24,1,32,28
25,1000,32000,0,6,4,199
225,2000,12000,131,2,38,26
23,2000,32000,6,1,32,24
50,262,16000,8,12,6,116
480,2000,8000,0,3,10,25
160,1000,6200,16,1,8,15
50,1000,32000,64,4,6,113
75,8000,32000,?,6,5,38
140,8000,3000,24,6,10,28
900,8000,16000,32,1,8,53
56,4000,16000,2,3,0,29
50,1000,3000,64,12,15,18
26,1000,768,8,1,14,41
50,768,1500,0,1,38,19
400,2000,32000,32,3,4,74
84,2300,16000,32,1,8,24
140,4000,12000,1,16,64,18
50,500,4000,64,16,16,220
110,4000,16000,8,1,48,34
60,1000,16000,0,3,6,75
140,1000,6000,96,3,1,74
23,512,2000,4,3,24,76
140,2000,4000,8,1,6,15
38,2000,4000,32,3,8,978
50,64,2620,16,1,20,82
180,1000,4000,8,?,6,22
57,4000,8000,0,1,12,41
38,1000,3000,32,1,6,23
320,512,8000,0,1,14,182
110,256,16000,64,6,32,52
50,512,16000,0,1,12,81
180,2000,16000,8,6,4,19
?,1000,8000,128,12,6,23
125,8000,8000,8,2,0,126
203,256,16000,8,16,6,82
143,2300,6000,65,1,24,38
50,16000,12000,0,8,64,361
116,768,16000,30,1,8,31
17,2000,16000,8,5,4,?
100,4000,6000,64,1,28,25
38,16000,8000,0,12,4,360
35,2000,16000,32,6,20,41
38,512,4500,32,2,14,42
140,2000,32000,0,8,5,919
180,256,8000,0,1,8,30
200,256,?,112,1,16,28
75,2000,8000,32,3,24,253
17,2000,8000,0,8,32,26
800,1000,16000,131,6,1,182
112,768,32000,4,1,2,749
59,512,4000,64,8,7,18
300,8000,8000,8,1,1,290
160,2000,64000,0,1,32,72
140,2000,2620,8,1,32,53
140,2000,10480,64,12,24,126
200,4000,8000,112,3,8,190
250,8000,512,0,6,38,47
400,8000,32000,32,1,3,41
59,2000,8000,8,16,6,30
115,2000,8000,9,5,20,70
175,2000,12000,0,1,4,181
140,256,10480,8,6,4,32
140,8000,8000,64,1,32,74
50,2000,2000,8,1,3,45
200,8000,8000,0,1,32,28
300,4000,8000,0,3,?,34
105,16000,4000,0,8,3,20
56,512,2000,64,?,12,171
225,2000,4000,0,16,5,199
40,512,16000,32,1,3,74
180,1000,512,9,16,7,117
400,256,2000,24,1,6,47
900,4000,5000,0,6,24,181
23,4000,16000,8,12,4,62
100,1000,4000,64,4,6,117
50,1000,3000,0,1,6,253
?,2000,4000,0,3,6,56
600,2000,8000,64,4,5,75
160,2000,8000,0,6,8,27
810,2000,2000,0,1,7,20
800,8000,16000,0,3,3,67
320,4000,16000,0,2,48,119
160,2000,8000,64,3,14,360
26,768,4000,32,3,3,21
56,2000,8000,8,1,7,25
30,4000,16000,8,4,24,43
810,1000,3500,0,16,1,24
167,1500,4000,6,1,0,54
75,8000,4000,8,4,1,70
116,524,1000,0,12,5,29
115,2000,8000,32,8,24,26
810,1000,8000,8,1,6,199
30,4000,8000,0,16,2,23
250,2000,8000,64,3,54,46
1500,16000,12000,0,2,2,220
92,768,2000,0,1,32,227
92,1000,6000,6,2,8,46
?,4000,4000,256,3,8,23
50,1000,32000,0,1,16,44
50,4000,8000,32,1,14,183
200,2000,6000,4,1,8,18
75,1000,4000,0,8,6,18
75,2000,8000,0,12,54,128
35,512,3000,9,16,4,20
320,1000,8000,0,1,6,56
250,8000,16000,32,3,0,20
140,4000,1000,0,1,16,76
50,2000,16000,128,?,2,132
200,2000,8000,64,4,8,50
50,2000,16000,0,1,32,361
64,3000,24000,8,8,6,20
92,2000,2000,0,1,6,381
75,256,6000,112,1,6,382
60,64,16000,0,1,176,28
105,2000,8000,64,1,2,18
50,512,24000,8,32,6,107
143,4000,32000,0,8,6,29
59,4000,5000,8,3,24,381
700,8000,1500,8,1,6,41
38,4000,4000,64,1,24,70
225,512,16000,16,3,24,70
50,2000,16000,0,6,4,26
23,?,4000,0,1,31,18
110,1000,4000,0,6,20,35
900,2000,64,32,1,0,107
38,3100,2000,48,1,32,25
50,768,16000,32,3,?,35
92,524,16000,0,6,24,47
180,4000,1000,32,3,104,62
140,2000,24000,112,1,8,74
140,512,32000,16,1,6,53
1500,2000,8000,0,5,6,?
110,1000,16000,128,7,14,34
160,4000,4000,0,3,6,253
900,4000,4000,1,3,6,67
50,4000,6000,0,3,7,72
50,128,4000,0,1,32,113
?,512,16000,30,1,2,74
56,4000,8000,8,1,4,29
180,2000,4000,0,8,112,35
700,8000,8000,0,16,8,132
140,8000,4000,64,1,3,199
300,2000,32000,0,8,4,21
180,1000,16000,0,1,5,46
50,8000,6000,65,1,54,25
105,2000,4000,0,6,32,74
330,2000,2000,0,0,16,56
25,8000,64000,32,4,16,32
38,4000,16000,128,3,12,381
330,16000,12000,0,1,12,21
38,1000,16000,8,1,5,67
50,96,?,32,1,2,138
200,2000,8000,2,4,3,117
900,4000,3000,16,4,10,80
38,1000,4000,131,1,5,53
50,256,16000,0,12,16,25
160,2000,8000,64,3,32,25
56,4000,1000,8,1,?,74
200,2000,32000,0,8,6,24
50,8000,4000,0,8,6,25
30,768,16000,32,12,8,47
320,2000,12000,0,1,32,132
50,2000,1000,64,1,2,34
300,2000,2000,0,12,8,44
75,2000,32000,0,4,52,22
110,2000,4000,32,16,12,24
56,1000,32000,24,3,32,350
200,128,4000,6,1,8,?
800,256,16000,0,3,8,22
50,256,4000,0,3,6,62
225,262,8000,32,12,5,20
225,256,8000,1,1,6,270
1500,1000,6200,128,8,3,124
?,1000,4000,128,16,6,25
320,1000,5000,4,1,3,35
125,2000,32000,0,3,8,50
100,1000,64000,16,3,24,29
180,2000,2000,32,2,16,32
810,2000,8000,0,16,4,53
25,500,16000,4,3,1,35
75,16000,8000,64,4,32,183
110,512,16000,16,12,6,20
800,1000,4000,8,1,24,23
300,2000,2000,8,?,16,603
115,3100,16000,16,6,8,37
52,5000,8000,32,6,32,41
400,8000,12000,0,5,24,290
57,1000,512,4,16,104,27
56,1000,4000,0,3,10,41
23,2000,4000,64,6,2,382
26,256,5000,0,16,10,749
57,512,32000,4,6,4,34
125,1000,8000,48,6,12,22
160,2000,2000,64,2,64,136
50,2000,10480,30,1,6,76
26,768,768,4,0,20,266
50,4000,32000,8,1,32,35
200,2000,16000,0,5,5,15
320,4000,8000,4,3,20,381
150,8000,4000,128,12,6,?
140,8000,8000,0,3,32,132
?,8000,3000,0,4,2,86
75,256,16000,32,1,8,95
800,2000,8000,0,52,16,74
105,5240,8000,24,1,31,30
125,500,2620,0,1,54,65
320,16000,8000,4,3,5,275
100,2000,8000,64,1,6,253
50,4000,8000,24,1,24,19
105,2000,6300,0,0,6,34
220,2000,8000,0,1,6,113
115,192,32000,8,4,6,41
75,2000,4000,8,1,14,1238
105,2000,2000,24,8,5,341
26,4000,12000,32,1,8,24
38,1000,4000,8,4,6,603
56,4000,32000,24,6,16,26
52,1000,2000,32,3,16,34
60,2000,12000,0,0,6,181
56,4000,8000,0,3,24,73
400,4000,16000,2,3,6,74
38,768,16000,8,1,6,19
115,512,10480,0,12,20,99
105,4000,16000,16,3,7,18
50,1000,64000,0,12,1,41
25,8000,16000,0,3,16,24
50,256,16000,0,8,32,31
25,16000,4000,8,12,8,56
92,2000,5000,0,3,1,382
800,4000,32000,0,3,52,34
50,2000,3000,8,1,6,20
105,16000,8000,64,1,128,33
26,256,2000,0,2,24,53
320,256,8000,64,1,6,124
140,1000,8000,0,6,16,65
72,2000,8000,32,1,12,54
480,1000,12000,32,4,2,74
23,768,16000,8,1,2,67
240,2000,12000,8,1,6,34
300,2000,8000,12,12,3,24
900,8000,2000,30,1,8,80
17,2000,16000,0,1,104,31
26,1000,12000,0,6,8,46
110,768,32000,0,12,8,75
1100,2000,5000,0,3,12,45
56,1000,4000,0,1,6,44
50,8000,8000,64,?,6,62
810,768,6000,0,8,4,113
220,1000,20970,32,3,1,919
75,16000,4000,0,12,0,29
75,2000,4000,8,1,14,28
60,3000,8000,4,16,24,41
50,2000,5000,0,4,3,136
320,4000,8000,32,8,24,360
320,4000,32000,8,1,10,88
?,4000,8000,24,12,6,18
38,256,16000,8,1,14,73
26,16000,5000,0,4,2,20
320,256,8000,0,8,6,381
59,2000,8000,8,1,0,18
26,2000,8000,0,12,8,82
175,1000,8000,16,1,6,26
700,8000,4000,0,8,1,46
100,2000,8000,64,3,10,30
800,512,16000,0,3,6,919
220,256,8000,32,52,2,76
200,2000,16000,8,?,2,29
50,2000,2000,128,4,6,20
480,1000,2620,0,1,8,17
50,512,5000,32,8,24,44
59,256,4000,0,52,1,603
26,2000,24000,32,26,14,20
60,1000,4000,0,12,8,25
26,2000,16000,32,1,32,15
1500,512,16000,16,1,2,70
57,4000,32000,32,1,12,80
50,8000,4000,32,1,4,35
50,5240,2000,0,1,32,18
133,4000,16000,0,1,5,341
29,2000,2000,0,1,16,74
180,8000,8000,32,12,6,28
23,8000,2620,128,4,38,59
160,2000,16000,0,8,32,35
25,128,8000,24,1,16,33
72,2000,16000,64,3,6,19
50,2000,1000,131,4,19,20
140,256,8000,0,6,12,20
50,2000,4000,128,8,0,67
50,768,2000,8,1,8,54
250,8000,12000,8,1,5,190
400,8000,16000,0,1,1,20
900,2000,4000,0,16,32,24
200,262,64,0,3,64,76
50,4000,4000,9,1,176,?
200,1000,8000,6,8,1,19
320,2000,2000,64,12,20,73
180,512,4000,6,12,6,88
143,1000,8000,0,1,5,181
160,2000,16000,4,12,6,?
64,3100,8000,128,3,24,182
1100,1000,2000,112,6,8,151
240,2000,8000,256,1,6,281
52,4000,16000,2,3,2,20
140,512,8000,8,1,32,18
50,?,16000,0,16,0,21
50,8000,?,0,1,8,53
26,16000,32000,0,8,16,26
75,768,4000,0,5,0,29
105,2000,4000,128,3,2,25
300,2000,2000,64,6,16,19
25,512,8000,0,8,7,199
800,8000,2000,0,12,16,30
50,96,3000,64,4,32,25
900,768,12000,32,6,4,267
900,1000,8000,32,3,24,151
50,2000,20970,65,8,32,64
300,768,6000,48,3,112,31
300,1000,3000,64,6,32,22
320,2000,12000,8,12,54,56
75,16000,32000,0,1,8,157
75,1000,12000,8,1,16,40
125,8000,4000,8,1,10,19
300,8000,4000,0,3,24,190
35,2000,16000,?,1,16,45
40,256,8000,0,2,?,36
180,1310,4000,8,2,24,50
100,1000,5000,16,12,8,76
56,8000,8000,0,1,24,171
300,192,8000,32,1,24,181
700,2000,16000,6,4,4,88
180,4000,4000,8,1,10,82
110,2000,2000,0,1,20,15
29,2620,4000,30,5,4,43
50,4000,32000,64,1,24,28
64,2000,8000,8,1,24,88
200,192,4000,0,1,8,113
60,2000,32000,8,1,5,35
240,384,5000,0,1,2,74
250,1000,1000,4,1,?,107
180,2620,2000,0,4,16,31
300,2000,8000,48,3,24,31
300,1500,5000,16,1,32,74
50,512,12000,16,4,3,382
350,2000,2000,6,12,6,82
1500,16000,2000,0,1,6,?
320,512,2000,0,1,16,46
50,2000,4000,8,1,31,86
23,3000,2000,0,7,4,?
115,2000,16000,6,3,128,50
48,1000,8000,128,1,20,31
50,4000,4000,8,3,24,54
175,32000,5000,8,1,8,30
143,2000,32000,8,3,20,41
40,256,32000,64,1,4,34
140,32000,16000,8,12,6,34
400,2000,1000,32,1,24,21
140,2000,12000,64,8,10,28
105,512,16000,0,3,26,47
50,4000,4000,0,16,6,31
115,512,1000,32,?,7,35
180,64,8000,0,1,6,42
56,4000,24000,?,1,8,50
700,512,8000,0,1,6,40
29,16000,32000,12,4,24,23
125,1000,4000,12,3,3,41
150,1000,8000,0,12,4,64
38,16000,32000,0,1,6,48
56,8000,3000,9,6,2,30
225,2000,8000,65,1,28,44
50,1000,12000,32,8,8,26
300,2000,12000,64,1,1,37
75,4000,12000,8,1,12,82
70,2000,2000,8,1,24,21
60,2000,6200,32,16,1,15
59,2000,16000,8,5,20,67
200,2000,16000,8,12,24,124
50,8000,12000,8,6,24,157
160,?,2000,64,1,5,37
105,512,8000,8,1,32,33
300,2000,32000,32,4,24,53
30,768,24000,0,8,8,45
124,512,512,0,1,128,95
48,2000,8000,24,1,8,37
30,4000,4000,112,2,176,50
105,4000,8000,32,1,32,22
30,2000,6200,8,1,16,142
50,2000,8000,16,16,5,341
50,512,1000,0,1,54,919
140,1000,8000,8,2,8,76
56,1000,20970,8,16,0,73
115,384,8000,0,3,1,18
167,5000,6200,0,26,32,20
800,4000,2620,0,3,8,253
160,8000,32000,112,1,32,35
50,768,32000,128,3,16,18
320,4000,768,4,1,14,142
800,1000,16000,8,16,5,41
140,2000,12000,0,16,24,275
1500,?,8000,8,0,32,82
700,256,8000,8,26,3,20
50,2000,1000,24,8,6,39
50,1000,16000,0,1,16,38
50,1000,8000,64,6,13,34
56,2000,16000,0,4,24,20
100,256,8000,0,8,6,113
50,1000,32000,0,5,4,267
105,3100,64000,0,16,2,102
75,1000,16000,16,4,8,20
250,2000,32000,0,1,4,183
26,5240,16000,128,24,24,46
140,2000,8000,0,3,38,47
84,4000,4000,8,12,4,76
225,?,8000,8,1,24,253
50,2000,6000,64,3,24,107
50,4000,6300,0,8,24,42
50,8000,2000,4,6,24,34
50,2000,4000,8,16,6,44
800,8000,10480,32,16,6,74
200,1000,4000,128,12,1,25
23,2000,64,64,4,16,603
?,2000,4000,30,16,176,266
38,16000,16000,4,1,14,253
320,4000,32000,64,1,5,19
23,16000,16000,32,16,24,113
250,512,2000,16,16,3,23
143,256,12000,48,8,24,25
320,2000,6000,0,5,32,80
200,1000,32000,32,4,6,102
167,4000,16000,32,0,6,47
1500,1000,4000,8,1,32,28
35,512,16000,64,1,5,29
150,2000,4000,8,1,19,34
?,2000,16000,0,1,6,28
300,1310,8000,0,1,2,28
92,4000,4000,16,1,24,28
124,512,32000,0,3,10,33
160,1000,?,32,1,32,57
50,1000,4000,8,1,5,72
38,8000,4000,131,1,13,47
1500,8000,5000,32,1,24,183
140,2000,16000,142,24,6,132
320,8000,16000,0,?,4,151
26,8000,16000,0,?,24,50
480,2000,5000,0,16,8,74
100,5240,2000,32,12,1,88
50,2000,2000,0,1,4,26
140,2000,8000,16,1,6,20
900,2000,64000,32,3,24,23
1500,256,2000,32,3,32,35
116,4000,3000,2,6,24,?
180,2000,8000,16,1,128,64
330,4000,4000,2,1,6,18
180,2000,8000,0,1,48,227
50,256,32000,0,3,10,381
400,4000,8000,0,1,10,29
480,2000,10480,0,1,24,19
160,768,16000,4,1,16,72
25,2300,8000,24,3,32,102
180,?,16000,0,8,12,113
250,2000,4000,32,3,24,22
26,512,4000,32,1,48,72
50,1000,8000,16,12,3,34
800,1000,8000,32,3,0,30
90,4000,4000,0,1,20,124
26,1000,4000,64,1,31,65
23,1000,8000,0,3,8,24
180,1000,16000,128,6,54,138
105,2000,6300,16,8,6,64
140,2000,16000,32,1,104,227
50,?,32000,0,1,8,28
59,512,8000,0,1,?,19
92,512,16000,64,3,6,34
160,1000,8000,16,1,24,48
200,512,16000,32,5,7,25
50,5240,8000,64,2,32,?
160,1000,1000,8,1,5,46
56,8000,32000,9,0,4,53
50,16000,3000,30,1,38,41
200,1000,8000,0,5,6,76
50,768,1000,0,6,?,266
320,4000,24000,0,1,20,48
60,16000,2620,0,16,38,42
1100,768,6000,0,16,1,53
140,2000,8000,0,1,15,126
115,4000,32000,64,6,24,116
100,4000,2000,0,12,2,38
38,2000,16000,8,0,8,151
133,2000,4000,64,6,7,183
59,4000,32000,32,3,32,56
50,5000,6000,1,6,6,54
50,1000,4000,8,6,8,29
84,256,2000,32,1,24,30
330,1000,768,6,1,3,23
240,2000,8000,8,52,6,28
300,512,12000,?,1,24,28
50,3100,16000,8,8,24,24
50,8000,6000,32,12,38,20
140,8000,4000,0,12,2,99
110,1000,4000,64,6,54,78
1500,8000,2000,32,6,8,116
400,2620,4000,30,8,104,52
180,1000,4000,0,6,5,23
50,8000,16000,0,4,8,25
320,768,16000,0,1,6,978
133,2000,16000,32,3,6,47
56,1500,12000,128,6,2,426
105,1000,24000,0,4,3,132
180,4000,4000,96,1,16,41
23,4000,512,0,1,2,80
50,768,16000,0,1,4,74
180,512,6000,8,1,24,57
110,2000,1000,64,6,24,44
57,262,2000,8,4,8,27
50,2000,8000,64,6,8,52
50,1000,8000,0,1,32,138
100,262,32000,32,4,24,34
250,4000,4000,64,1,28,28
50,8000,2000,0,8,176,41
800,2000,64000,32,24,20,78
133,4000,1000,0,1,6,175
50,1000,32000,0,1,5,28
110,2000,16000,0,16,?,20
110,96,32000,4,52,0,603
30,256,?,32,5,4,361
1100,1000,20970,32,1,6,107
203,2000,16000,8,1,2,18
200,384,6300,0,1,8,37
180,1500,8000,8,12,24,43
320,1000,8000,6,1,6,360
60,512,2000,0,1,8,67
330,512,8000,0,1,12,220
105,8000,16000,64,1,2,35
105,512,4000,64,12,32,28
180,1000,4000,0,12,24,181
1500,16000,16000,32,5,24,36
26,1000,8000,8,3,20,41
900,512,2000,64,1,128,40
125,2000,16000,8,16,6,47
?,2000,32000,8,3,6,24
98,4000,8000,142,8,5,101
110,512,8000,64,1,24,28
112,2000,2620,0,3,52,253
143,4000,2000,4,1,10,?
180,512,16000,32,16,32,52
240,1000,16000,0,1,10,119
?,5240,2000,64,1,8,28
180,?,4000,24,0,1,74
116,1000,8000,131,1,6,26
72,2000,6200,0,1,6,18
300,8000,16000,112,1,6,21
800,4000,4000,16,6,16,82
38,2000,8000,0,5,6,45
1500,2000,4000,6,3,3,23
56,2000,5000,64,5,20,64
320,768,4000,0,1,5,80
115,2000,8000,?,3,8,253
75,256,2000,142,1,104,381
180,2300,16000,64,3,10,81
180,1000,4000,8,1,5,64
26,1000,8000,0,1,128,24
56,3000,16000,6,6,4,50
92,8000,12000,16,1,64,181
125,1000,4000,131,1,?,36
800,8000,8000,0,1,24,28
133,2000,?,16,1,32,18
300,2300,8000,0,1,6,74
75,512,10480,160,1,14,28
50,512,?,8,8,1,47
100,2000,16000,8,3,10,47
900,512,32000,0,1,16,181
57,512,12000,64,6,6,75
50,2000,2000,8,1,24,27
140,256,16000,0,1,7,266
300,2000,32000,0,1,24,142
320,524,32000,96,6,2,64
140,256,4000,8,16,4,28
56,256,32000,32,6,32,34
50,1000,4000,0,1,24,190
35,4000,10480,8,8,32,20
72,2000,8000,8,7,104,44
125,5000,2000,0,2,14,253
26,2000,8000,8,6,16,29
810,512,2620,8,12,12,35
125,8000,1000,16,1,32,253
38,2000,4000,0,1,3,30
50,2000,12000,24,1,16,132
330,32000,32000,0,1,8,30
1100,256,6000,6,3,32,82
185,384,64,16,0,1,28
225,768,2000,0,8,6,253
50,1000,8000,0,1,12,78
50,512,8000,8,1,24,20
105,128,16000,0,1,16,50
150,2000,8000,64,52,6,59
56,4000,8000,64,6,12,18
116,512,5000,128,1,32,64
92,2000,5000,0,1,64,28
75,2000,20970,64,8,1,157
50,4000,4000,2,1,3,54
23,2000,32000,8,3,16,253
112,768,2000,8,1,176,45
250,2000,16000,1,1,6,65
75,8000,3500,64,8,20,24
60,256,32000,0,12,16,31
92,8000,8000,?,1,2,38
200,2000,8000,0,8,8,341
26,256,8000,32,1,6,183
25,512,?,32,8,8,37
26,1000,64000,8,7,1,24
72,2000,32000,16,1,20,82
50,4000,4000,32,4,3,275
140,2000,6000,0,5,24,171
110,768,32000,32,3,64,25
25,256,32000,0,4,8,107
320,1000,6000,?,1,24,47
250,1000,8000,8,1,6,41
320,256,32000,16,6,6,275
150,2000,4000,8,6,8,20
17,256,32000,2,1,8,22
203,2000,4000,9,3,10,18
480,1000,4000,64,4,24,46
50,2000,8000,64,1,6,19
30,768,?,64,16,10,88
810,1000,16000,30,12,6,116
75,768,64000,16,6,6,36
50,1000,16000,0,5,8,18
133,8000,2000,?,4,8,20
330,1000,16000,0,1,8,44
50,512,8000,32,26,19,107
56,768,8000,8,1,8,253
25,1000,6200,0,0,3,151
56,5000,4000,64,6,32,99
50,2000,8000,0,1,6,?
140,2000,8000,64,3,1,183
140,2000,4000,64,1,1,149
400,5240,32000,32,4,24,67
50,1000,32000,24,5,6,17
50,2000,8000,32,1,4,107
26,2000,4000,48,1,32,24
330,5000,2000,128,16,12,82
140,4000,2000,32,1,6,34
105,512,16000,128,8,6,40
1500,4000,2000,0,1,14,26
105,2000,32000,0,1,5,19
110,2000,4000,8,1,4,53
50,2000,3000,6,1,8,41
38,8000,6200,64,1,12,29
70,2000,1000,8,3,2,86
50,1000,12000,64,1,28,151
800,8000,1000,0,12,24,149
300,512,8000,8,1,1,74
400,1000,32000,0,1,7,30
180,1000,6000,0,4,104,47
29,4000,4000,32,8,24,24
140,256,16000,1,1,1,19
40,1000,32000,0,1,16,46
29,8000,6000,2,3,8,136
75,256,8000,16,16,3,26
23,3100,16000,4,1,64,41
50,1000,16000,0,8,8,266
200,512,8000,0,1,8,32
30,8000,3000,24,3,3,18
100,2000,16000,30,16,6,34
800,512,4000,32,1,2,74
26,256,1000,0,16,12,67
160,1000,8000,64,3,38,43
38,768,6000,6,0,1,80
200,512,8000,32,1,5,76
50,512,4000,2,16,6,117
26,2620,1000,0,1,6,25
50,512,4000,64,6,8,382
56,8000,1500,?,3,5,76
50,1000,4000,0,1,3,28
50,4000,8000,8,2,0,95
200,1000,6200,0,1,16,34
50,1000,512,8,2,24,76
59,2000,6300,0,8,32,382
112,256,2000,0,1,64,124
115,8000,2620,48,1,4,151
1500,64,4000,0,3,0,47
203,2000,2000,8,1,5,28
140,1000,32000,24,3,24,44
60,8000,10480,8,8,6,64
400,2000,16000,32,1,24,138
200,2000,12000,32,1,?,136
100,4000,8000,32,8,3,382
56,4000,4000,142,1,24,20
330,2000,24000,0,5,6,26
600,4000,16000,0,4,24,64
59,1000,?,0,8,6,151
700,256,32000,256,12,14,29
38,2000,16000,0,5,54,34
480,2000,4000,32,8,24,35
250,8000,8000,16,3,32,220
92,1000,16000,4,3,8,25
100,1000,12000,0,1,8,26
38,8000,16000,32,16,8,253
56,5000,4000,0,2,0,70
25,2000,8000,32,0,2,23
50,8000,32000,0,6,15,37
50,4000,32000,64,1,12,34
50,2000,4000,24,16,20,126
60,2000,16000,32,6,2,34
143,256,6000,160,1,6,27
105,1000,4000,128,8,24,44
143,8000,1000,32,12,14,267
40,2000,4000,16,1,1,30
