% randomly generated dataset
@relation labor
@attribute duration REAL
@attribute wage-increase-first-year REAL
@attribute wage-increase-second-year REAL
@attribute wage-increase-third-year REAL
@attribute cost-of-living-adjustment {none,tcf,tc}
@attribute working-hours REAL
@attribute pension {none,ret_allw,empl_contr}
@attribute standby-pay REAL
@attribute shift-differential REAL
@attribute education-allowance {yes,no}
@attribute statutory-holidays REAL
@attribute vacation {below_average,average,generous}
@attribute longterm-disability-assistance {yes,no}
@attribute contribution-to-dental-plan {none,half,full}
@attribute bereavement-assistance {yes,no}
@attribute contribution-to-health-plan {none,half,full}
@attribute class {bad,good}
@data
1,5,4,5,none,27,none,?,5,?,11,below_average,no,?,yes,full,good
3,2,4,?,none,40,empl_contr,?,?,no,10,generous,?,none,?,full,bad
3,4.5,?,?,?,33,none,?,?,?,9,below_average,no,none,yes,half,good
3,6,4.4,5,?,35,?,?,?,?,11,below_average,?,half,?,?,bad
1,4.6,4,?,tc,40,empl_contr,?,?,?,12,below_average,?,full,?,full,good
3,4.6,4,?,tcf,38,ret_allw,?,4,no,11,?,yes,?,yes,full,bad
2,4.3,3.5,?,tcf,27,ret_allw,2,0,no,12,below_average,yes,half,yes,half,bad
3,4,2.5,?,tcf,40,?,?,3,?,?,?,?,full,?,half,bad
2,3.5,4.6,2.3,tcf,33,?,2,5,?,9,average,yes,none,yes,half,bad
2,2.8,?,?,?,40,?,14,?,?,12,generous,?,?,yes,half,good
3,4,2,?,?,40,empl_contr,?,3,?,11,average,yes,none,yes,?,good
3,4.5,4,?,tc,40,?,?,4,?,12,average,?,?,yes,?,bad
1,5.7,2.5,5,tc,40,?,?,2,?,11,below_average,yes,full,?,?,bad
2,2,4.5,?,?,40,none,?,5,?,12,generous,?,half,yes,full,good
1,4.5,5,?,none,?,?,2,0,no,10,?,yes,full,yes,?,bad
1,4.6,4,2.1,tcf,40,?,?,5,?,11,generous,yes,half,no,?,good
2,5.7,3,5,?,37,?,?,5,?,12,average,yes,?,?,?,good
2,4.5,3,?,tcf,40,none,?,3,?,11,generous,yes,?,no,full,good
1,4,2,?,none,40,?,?,4,?,11,average,yes,?,?,full,good
3,4,2.5,4.6,?,40,empl_contr,?,?,?,?,generous,?,full,yes,?,good
3,2,4.5,?,?,40,empl_contr,?,4,?,11,average,no,full,?,?,good
3,4,5.8,5,?,?,?,?,2,?,?,?,?,full,yes,?,good
1,5,?,5,?,40,empl_contr,?,3,yes,10,generous,?,full,yes,full,good
2,3.5,2.5,?,?,40,empl_contr,?,4,yes,12,generous,no,none,?,full,good
3,5,?,?,tc,40,?,4,?,?,10,average,yes,full,yes,none,bad
2,2.5,4.5,?,none,38,?,?,?,yes,11,generous,?,none,?,?,good
3,4.5,4.5,5,none,40,?,?,3,?,10,generous,?,full,?,?,good
1,5.7,4.5,?,tc,?,empl_contr,?,?,?,?,average,no,full,yes,full,good
2,4,5.3,2.3,?,37,none,2,?,?,11,?,yes,full,?,half,good
3,4.5,?,2.3,?,35,?,?,5,?,12,average,no,?,yes,full,bad
2,4.5,4,?,?,35,none,?,?,?,11,below_average,?,?,yes,none,good
2,2,4.5,?,?,40,empl_contr,4,?,?,?,generous,?,half,yes,?,good
3,4.5,?,2,?,?,?,?,2,?,9,below_average,yes,?,yes,?,good
2,3,4.5,2,none,39,?,?,?,?,11,below_average,no,?,?,full,good
1,6.4,2.5,?,none,40,?,?,2,?,11,?,no,full,?,full,good
1,2,?,?,tcf,40,ret_allw,?,3,no,11,average,?,full,yes,half,bad
2,2,?,5,?,36,empl_contr,?,?,yes,10,generous,yes,full,?,none,bad
2,2,5.3,5,?,40,none,?,?,?,9,?,yes,half,yes,full,good
2,4,4.5,?,none,40,empl_contr,?,4,?,11,generous,yes,half,?,none,bad
2,2,4.5,?,none,40,?,?,?,yes,9,average,yes,?,yes,?,good
1,4.5,4,?,tcf,40,?,?,?,?,15,below_average,yes,half,yes,half,good
2,4.5,2,4.6,?,35,?,?,?,?,11,average,?,half,yes,full,good
2,4.6,4.5,5,none,38,?,4,14,?,9,below_average,yes,?,yes,?,good
2,?,?,?,none,40,none,?,5,?,10,generous,?,half,?,full,good
3,7,2,4.6,?,38,none,?,?,?,12,below_average,yes,full,?,full,good
3,4,4,?,none,38,?,?,5,?,11,average,?,none,yes,?,bad
3,2,4.6,?,?,40,?,2,?,?,12,?,?,?,?,full,good
2,4.3,?,5,none,38,?,?,6,?,10,average,yes,?,yes,half,good
1,2,4,?,tcf,38,empl_contr,?,5,?,12,average,?,?,yes,full,bad
3,5,4,5,?,?,?,4,6,no,11,average,?,?,?,full,good
1,4,3,?,?,40,?,?,2,?,12,generous,?,half,?,none,good
2,6.9,4,?,none,35,?,?,?,?,10,below_average,?,none,?,?,bad
2,3,5.8,4.5,none,40,empl_contr,?,?,?,10,below_average,yes,half,yes,?,bad
3,4.6,2,5,tc,35,?,?,3,no,12,average,yes,?,yes,?,bad
3,4,4,2.1,?,35,empl_contr,?,5,?,12,below_average,no,?,no,full,bad
2,2.8,4.5,?,none,40,?,?,2,?,12,below_average,yes,?,yes,none,good
3,2,?,?,none,?,?,?,?,?,11,below_average,?,full,yes,full,good
2,2.5,3.5,?,tc,40,empl_contr,?,0,?,10,generous,?,none,?,half,good
2,2,6,?,none,38,?,?,4,yes,10,average,?,?,yes,none,bad
2,5,4,?,?,38,?,?,6,?,12,average,yes,?,?,?,good
1,4.5,?,?,none,35,?,?,3,?,11,average,?,half,?,full,good
3,3,4,?,none,37,?,?,3,?,11,below_average,?,?,?,full,bad
2,2,6.4,?,?,?,?,2,?,yes,9,below_average,?,?,?,full,bad
1,5.7,4.5,5.1,none,40,?,?,2,no,11,below_average,yes,?,yes,?,good
3,7,4.5,?,?,40,empl_contr,?,4,?,10,generous,?,none,?,none,bad
3,2.5,?,?,?,38,?,?,5,?,10,generous,?,none,yes,?,good
2,3,3,?,none,37,?,?,0,?,11,below_average,?,half,yes,half,bad
3,2.5,7,?,?,?,?,?,3,?,11,average,?,none,?,?,good
3,4.5,3,?,none,40,?,?,?,?,9,generous,?,full,yes,?,good
1,2.5,5,?,tcf,37,none,10,?,?,15,generous,?,full,yes,full,bad
3,2,4,?,tcf,38,empl_contr,?,?,?,12,generous,yes,?,yes,?,bad
2,5.7,4.8,?,tc,40,none,12,2,no,9,average,?,none,yes,half,good
1,3.7,4.5,?,none,38,none,4,?,no,11,average,no,half,?,half,good
2,3.7,4.4,?,?,?,none,2,5,?,11,generous,?,full,?,none,good
3,2,4,?,none,27,empl_contr,?,?,no,11,below_average,yes,full,yes,half,bad
3,5,3,?,?,35,empl_contr,?,3,?,11,average,yes,full,yes,full,good
2,5,2.5,?,none,38,?,?,2,no,9,generous,yes,?,?,?,good
3,4.5,5,?,tcf,40,?,?,14,?,11,average,?,half,yes,full,good
3,4,?,2,tcf,40,?,?,3,no,11,generous,yes,full,?,?,good
1,2,2.5,5,?,40,?,?,?,?,11,average,yes,none,yes,half,good
3,5,3.5,?,tcf,40,?,?,6,?,11,average,yes,full,yes,?,good
2,3.5,4.4,2,?,40,empl_contr,?,4,?,11,below_average,?,half,yes,full,bad
2,2.5,2.5,?,none,40,?,?,3,?,12,below_average,yes,half,no,?,good
3,2,3.5,4.5,?,40,none,?,?,no,10,average,yes,half,yes,full,good
?,2,2.5,2.3,tcf,40,empl_contr,?,?,no,11,below_average,no,full,?,full,good
3,2.1,6,?,none,40,ret_allw,?,5,?,11,?,?,none,yes,full,bad
2,3.5,?,?,none,38,ret_allw,?,14,?,9,below_average,?,half,yes,?,bad
2,4.5,?,?,none,40,empl_contr,?,0,no,11,below_average,yes,none,yes,full,good
?,4.5,?,?,tcf,?,?,?,14,?,10,generous,no,none,yes,?,good
2,4.5,6.4,2.3,none,40,?,?,?,yes,11,generous,?,?,yes,?,good
2,5,5,?,none,40,none,?,?,?,10,below_average,?,half,?,none,good
2,4,6,?,?,40,?,?,?,?,11,average,?,half,?,?,good
3,3.5,4,4,?,40,?,?,3,?,10,below_average,?,full,yes,?,bad
1,5,2.5,?,none,38,?,?,?,?,10,generous,?,?,yes,?,good
1,4.5,?,?,tc,38,?,?,?,yes,12,below_average,yes,full,yes,?,good
2,4,3,?,tcf,38,none,?,?,yes,12,below_average,yes,?,?,?,bad
2,2,2,?,none,37,none,?,?,yes,10,generous,?,full,yes,full,bad
3,2.5,?,4.6,none,?,?,10,?,?,11,generous,no,half,?,?,bad
2,4.5,4,?,none,38,?,?,3,?,11,below_average,yes,half,?,none,good
1,4,2.5,?,?,?,?,?,3,no,12,average,?,half,?,full,good
2,2.5,3,?,?,40,?,?,4,?,15,below_average,?,half,?,full,bad
1,5.7,4,?,?,40,?,?,?,no,10,average,yes,half,?,full,good
2,3,?,4.5,tc,38,?,?,25,?,11,average,yes,half,yes,none,good
3,4.5,2.5,?,?,38,?,?,?,?,12,generous,?,none,yes,full,good
3,4,2.5,?,none,40,?,?,?,?,13,?,yes,full,?,full,good
2,2,7,4,none,38,?,?,6,?,11,below_average,yes,?,yes,none,good
3,2,4.4,?,none,40,?,?,?,yes,11,?,yes,full,?,none,good
2,5,4,?,tc,27,empl_contr,12,5,?,11,average,yes,half,?,?,good
2,4.6,2.5,?,?,40,?,?,3,yes,12,generous,?,?,?,none,good
3,4.5,3,4.6,tc,38,none,?,6,no,11,below_average,no,full,?,full,good
1,2,?,?,tcf,33,none,?,6,no,11,below_average,yes,half,no,none,good
2,2,?,?,?,40,?,?,3,?,15,below_average,?,full,?,?,bad
2,5,4,?,none,36,?,14,?,yes,12,average,?,full,?,?,bad
2,3.7,4.4,?,tcf,40,?,?,3,no,11,below_average,no,half,yes,none,bad
3,6.4,?,?,none,40,?,?,?,?,10,average,no,full,yes,full,good
2,4.6,4,?,?,?,?,?,4,yes,15,below_average,?,half,yes,half,good
3,6,4.5,?,tcf,40,?,?,?,no,?,below_average,?,half,?,?,bad
1,2,4,4.5,?,35,?,?,2,yes,10,generous,yes,half,?,none,bad
1,2,4.8,?,?,?,none,?,5,no,11,average,?,?,?,full,good
2,3.5,3,?,none,40,none,?,?,no,?,average,?,half,yes,?,good
2,2.8,3,?,tcf,40,?,?,2,?,12,below_average,yes,half,?,none,bad
2,2,2.5,?,?,40,none,?,?,?,10,below_average,?,full,no,?,good
2,3.5,?,?,tc,40,?,?,3,no,12,generous,?,none,yes,half,bad
1,5.7,2.5,4,?,40,ret_allw,?,4,?,10,generous,yes,half,yes,none,good
2,3.5,?,?,none,33,?,?,1,?,15,below_average,yes,?,yes,?,good
3,3,4,?,none,38,none,13,?,?,11,below_average,yes,?,?,full,good
2,6,?,?,none,38,?,?,?,?,11,generous,yes,full,yes,half,bad
1,5.7,2.5,2.1,?,35,none,?,4,no,11,below_average,?,half,yes,?,good
2,2,?,?,none,38,?,?,6,?,10,below_average,?,full,yes,?,good
2,3.5,5.3,2.3,none,?,?,?,4,?,11,average,no,none,?,?,good
3,4.5,2.5,?,?,37,empl_contr,?,5,no,11,generous,?,none,yes,full,good
1,2.8,5,5,none,35,?,?,?,?,12,average,yes,none,?,full,good
2,2,3,?,tcf,38,?,?,3,no,11,average,?,half,no,?,good
3,2.5,5.8,2.3,?,36,?,?,?,no,13,below_average,no,full,?,?,good
1,5,?,?,tc,40,none,?,3,?,9,average,?,full,yes,?,bad
2,3.5,3,5,tc,40,empl_contr,?,2,yes,12,generous,?,full,yes,?,good
2,5.7,6.4,5,?,27,?,?,?,?,10,below_average,?,half,no,none,bad
3,3.7,4,?,?,40,?,14,?,?,9,below_average,no,?,yes,?,good
1,5,4,?,tcf,38,?,?,4,?,9,below_average,?,none,?,?,good
2,6.9,5.8,5.1,none,35,empl_contr,?,4,?,12,average,yes,?,yes,?,bad
3,4,5,?,?,40,?,?,?,?,11,?,no,?,yes,full,bad
2,4.5,5.3,?,none,40,empl_contr,?,?,?,10,below_average,?,none,?,half,bad
1,2,?,?,?,40,none,?,?,?,11,generous,?,full,?,none,bad
2,2,?,?,?,40,?,?,?,?,10,?,?,full,?,?,bad
3,2,5,5,tc,37,empl_contr,?,?,?,12,generous,?,?,?,?,good
3,5.7,?,5,?,40,?,?,?,no,11,generous,yes,half,?,full,bad
1,3.5,4,?,?,38,none,?,?,no,12,average,no,?,yes,none,bad
2,3.5,?,?,?,38,empl_contr,?,?,?,11,below_average,no,?,yes,full,good
2,3,4.5,?,?,38,?,?,?,?,10,below_average,yes,none,?,full,bad
1,2,4,?,tcf,40,?,4,14,?,11,?,?,half,?,full,good
3,4,4.5,?,?,40,empl_contr,?,?,yes,?,average,yes,none,?,full,good
3,2,4,?,none,40,?,?,5,no,11,?,?,half,yes,full,good
3,4.5,2.5,?,none,40,?,2,?,?,11,generous,?,full,?,none,bad
2,3,4,2,tc,33,?,?,5,?,9,average,?,?,?,?,good
1,2,2.5,?,?,37,?,?,5,?,9,below_average,no,half,yes,full,good
3,3.7,7,?,none,35,?,?,5,no,11,average,no,?,?,?,bad
2,4.5,6,2,none,40,empl_contr,?,10,?,10,below_average,?,?,yes,half,good
1,3.5,4.4,?,none,40,none,?,?,?,10,average,yes,?,yes,full,good
?,3.5,6,2,?,40,none,?,?,?,10,average,yes,half,?,full,bad
2,4.3,4,?,tc,40,?,?,6,yes,11,generous,?,?,?,none,good
1,4.5,5,?,tcf,38,?,?,?,?,11,average,?,?,yes,?,bad
2,4,4,?,?,38,?,?,2,?,12,below_average,?,half,?,none,bad
3,6,4,2.3,none,35,empl_contr,?,?,?,12,?,yes,none,yes,?,good
1,4.5,3,?,tcf,40,none,?,?,?,11,generous,no,half,yes,full,bad
2,2,4,?,none,38,empl_contr,?,?,?,10,generous,no,full,?,?,good
3,2,2.5,4.6,?,?,empl_contr,14,2,?,12,generous,?,none,?,full,bad
3,4,3,?,none,38,none,?,2,?,11,generous,yes,full,?,full,bad
2,5,?,2.1,?,?,empl_contr,?,14,?,10,below_average,no,?,no,full,bad
3,4.3,?,?,tcf,38,empl_contr,?,3,yes,10,below_average,?,?,yes,half,bad
2,2,4,4.6,none,40,empl_contr,?,2,?,13,average,?,none,yes,full,good
2,2.5,4.6,2,?,40,?,?,4,?,10,average,?,half,yes,full,bad
2,4.6,3.5,?,tc,?,?,?,?,yes,10,average,?,full,?,?,bad
3,6.4,4,?,none,?,?,?,0,?,11,below_average,?,none,yes,full,good
1,3.5,4,?,tcf,40,none,?,?,?,10,generous,yes,full,yes,?,good
3,2,4.5,?,none,40,ret_allw,?,5,?,?,?,?,?,no,none,good
2,2,5,?,?,40,?,?,3,yes,11,below_average,?,?,?,full,good
2,6,4,?,tc,38,?,?,5,?,?,below_average,?,full,?,half,good
3,3.7,5,?,tcf,27,?,14,?,?,13,below_average,?,half,?,?,bad
2,4.5,4.4,?,none,38,?,?,1,?,12,average,?,?,yes,full,good
1,3,3,?,none,40,?,?,?,?,11,average,?,half,?,none,good
1,5,4.5,2.5,tcf,?,?,?,?,yes,12,average,yes,none,yes,half,good
2,4,4,5,none,38,?,?,5,?,12,below_average,?,?,yes,?,good
1,7,5,?,none,38,?,?,2,yes,10,?,no,none,yes,full,bad
1,4.5,2,2.3,?,40,?,?,?,?,11,below_average,no,?,yes,half,bad
2,2,4,?,tcf,40,?,?,3,?,12,below_average,?,?,?,full,bad
2,4.5,2.5,?,none,40,empl_contr,2,?,no,?,below_average,yes,?,?,none,good
2,3.5,?,5.1,tc,40,?,?,5,?,15,below_average,no,full,?,half,bad
2,2.8,2.5,?,tc,38,none,?,?,?,13,generous,?,full,yes,?,good
2,5,2.5,2,none,35,empl_contr,?,5,?,11,generous,?,full,yes,full,good
1,4.5,5,2.3,none,37,empl_contr,10,5,?,12,generous,?,?,?,half,good
3,4.5,?,?,?,40,?,14,?,no,13,below_average,yes,half,yes,half,bad
1,2,4,?,tcf,35,?,?,?,no,11,average,no,?,?,full,good
2,3.7,2,2,tcf,?,empl_contr,?,3,?,11,generous,?,?,?,half,good
2,3.5,4,?,tcf,?,?,?,?,?,10,below_average,yes,half,?,full,good
2,?,2.5,2,none,?,none,?,4,no,12,below_average,?,?,?,full,good
3,4.5,6,2,none,?,none,?,?,?,11,generous,?,half,?,none,bad
2,4,6,?,?,40,empl_contr,?,2,yes,?,generous,?,half,?,full,bad
3,3.5,4,?,tcf,40,?,?,6,no,13,generous,no,none,?,half,good
2,3,2.5,4.6,tcf,38,?,8,6,no,?,average,?,full,no,?,bad
2,2,4.5,?,none,40,none,?,?,?,11,?,?,half,yes,?,good
1,2,?,5,none,38,empl_contr,?,3,yes,10,generous,?,half,yes,none,bad
?,3,4,?,none,40,?,14,4,?,11,below_average,yes,half,yes,half,bad
2,2,?,4,none,38,?,?,?,no,12,average,no,full,?,half,good
3,5,3,4.5,none,40,none,?,4,?,11,average,no,full,?,?,bad
3,2,3.5,?,?,38,none,?,?,?,12,generous,no,full,yes,half,good
1,3,4,2.1,tcf,40,none,?,25,?,10,?,yes,none,?,?,good
2,4.5,4,?,none,?,ret_allw,?,?,?,9,average,?,half,yes,full,bad
1,3.5,?,?,tcf,40,?,?,6,no,11,generous,yes,?,yes,none,good
2,3.5,4,?,none,27,?,?,?,?,11,average,yes,?,yes,half,bad
2,3,3,?,tc,35,?,?,2,no,11,average,?,none,?,none,good
2,2.5,4.6,?,none,35,?,?,3,?,11,average,no,half,no,full,good
2,4,?,?,tc,33,?,?,25,no,10,generous,yes,none,yes,full,good
2,4,4.6,?,none,40,?,?,3,?,15,below_average,yes,none,?,none,bad
2,3,4.5,4.6,none,37,empl_contr,?,?,no,9,average,yes,none,yes,full,bad
2,3,3,?,tc,38,?,?,10,no,11,average,?,none,?,full,bad
2,2,4,2.5,none,38,?,?,?,?,13,?,?,none,yes,half,good
3,2.1,5,2,tc,?,empl_contr,?,14,?,12,average,yes,half,yes,?,good
3,2,?,?,?,40,?,?,?,?,12,?,no,none,yes,none,good
2,2.8,4,5,?,38,none,?,6,yes,11,generous,yes,?,yes,full,good
2,2,6.4,?,none,35,?,?,?,?,11,below_average,yes,?,yes,full,good
2,2,4,?,?,37,?,?,14,?,12,below_average,yes,?,yes,?,good
2,2.5,2,?,?,40,none,?,?,?,12,below_average,?,half,?,full,good
3,5,4.4,4.5,?,?,?,?,10,?,11,?,?,full,yes,?,good
3,4.5,?,?,tcf,40,?,13,1,?,12,below_average,no,none,yes,?,good
2,2,?,5,?,36,empl_contr,8,10,no,11,below_average,?,half,?,?,good
2,4.5,4,5,?,40,?,?,?,?,9,?,?,?,yes,full,good
2,5,?,?,?,33,empl_contr,?,3,yes,11,average,?,full,yes,none,good
2,?,4,?,tc,35,?,?,?,?,?,generous,yes,none,?,half,good
1,5.7,?,?,tcf,38,none,?,?,?,11,average,?,full,?,half,good
2,?,4,?,tc,40,empl_contr,?,?,yes,11,generous,?,full,no,half,good
3,4,3,2.5,none,?,?,?,10,?,15,average,?,?,?,?,good
2,5,4,?,none,40,?,10,3,?,12,?,?,?,yes,?,bad
3,2,4,?,?,38,empl_contr,?,4,?,13,average,?,full,no,none,bad
3,4.5,2.5,?,none,40,empl_contr,?,?,?,11,generous,no,half,yes,full,good
3,5.7,?,?,none,?,?,10,3,no,9,below_average,?,full,yes,half,bad
3,4.6,4,2.5,?,40,ret_allw,?,?,?,?,average,yes,?,yes,full,bad
2,2,5,?,none,40,none,13,4,no,11,generous,yes,full,?,none,bad
2,2,4.4,5,none,40,none,?,?,no,10,average,yes,half,yes,full,bad
1,2,4,?,tcf,?,?,?,10,?,11,?,?,half,yes,half,bad
3,4.5,?,?,?,40,none,2,2,?,11,?,?,full,?,half,good
3,2.8,4.5,?,?,38,?,?,4,?,10,average,yes,?,?,none,bad
3,2,4.4,5,?,40,ret_allw,2,3,yes,11,generous,?,?,?,?,good
2,4.5,3,?,none,38,?,?,?,yes,10,generous,no,half,yes,?,bad
3,4.5,?,?,none,37,?,?,25,yes,10,below_average,?,?,?,half,good
2,5,4.8,?,?,?,?,?,1,?,10,generous,?,?,yes,?,good
3,4,4,4.5,none,35,empl_contr,?,?,no,12,generous,?,full,yes,full,good
2,6,4,2,?,27,?,?,3,yes,?,average,?,full,yes,?,bad
3,4.5,?,?,?,40,empl_contr,?,3,?,11,generous,?,?,yes,full,good
2,3.7,?,?,?,36,ret_allw,?,25,?,10,generous,no,none,?,half,good
2,3.5,4.5,?,?,38,ret_allw,?,4,?,11,average,yes,full,yes,?,bad
3,4.3,4,5,?,40,?,?,6,?,12,average,?,half,yes,?,good
2,2,4.5,2.3,?,38,?,?,6,?,11,average,?,full,yes,none,good
1,2.5,4.4,?,?,40,?,?,?,no,12,average,?,half,no,?,bad
2,2,2,?,tcf,40,?,?,?,?,11,?,yes,half,yes,?,bad
2,4.5,4.5,?,none,36,none,?,?,?,12,?,?,?,yes,full,good
3,?,5,?,tc,38,?,?,?,?,11,generous,yes,full,?,none,good
1,2.5,5,?,tcf,38,?,?,3,no,15,average,yes,half,?,full,bad
2,3.5,3,?,tc,27,empl_contr,?,?,yes,10,below_average,?,?,?,half,bad
3,2.5,2,?,tcf,36,ret_allw,?,5,?,15,average,yes,?,?,?,bad
3,3.7,4.6,?,?,40,empl_contr,?,?,?,11,generous,no,full,?,?,bad
3,4,?,2.3,none,35,?,?,3,?,11,generous,?,half,yes,?,good
?,6,4,?,none,40,?,?,3,yes,?,below_average,?,?,?,?,bad
1,3.5,5,2.3,none,38,?,?,?,?,13,average,yes,full,?,half,bad
1,2.5,4,?,tcf,40,?,?,5,?,10,below_average,yes,half,yes,half,bad
2,6.9,3.5,?,?,40,?,?,?,?,9,below_average,?,full,yes,full,good
2,3,6.4,?,none,40,?,?,2,no,10,below_average,?,?,?,full,good
3,2.5,5,?,none,38,empl_contr,2,?,?,9,below_average,?,none,no,full,good
3,5,4,?,tcf,40,empl_contr,10,5,?,11,average,yes,half,?,?,good
2,5,5,?,none,40,none,?,?,no,12,generous,?,full,?,none,good
3,5,5,5.1,tc,36,none,?,1,?,10,?,yes,none,yes,?,good
2,2,4,?,tcf,38,?,?,?,no,11,below_average,?,?,no,none,good
3,3,4.4,?,tc,38,?,?,6,?,11,below_average,?,full,?,none,bad
3,4.5,?,?,tcf,40,?,?,?,?,13,below_average,no,full,yes,?,bad
1,4.3,2,?,none,?,?,?,5,?,11,average,yes,full,?,full,bad
3,3.5,4,?,tcf,40,?,?,5,?,9,generous,?,half,?,?,good
2,6,4.5,4.6,none,37,empl_contr,?,?,?,11,average,?,half,?,full,good
2,2.8,2.5,?,tcf,37,none,?,?,?,?,average,yes,full,yes,?,bad
1,2,3.5,?,none,35,none,?,2,?,12,below_average,yes,half,yes,full,good
2,6.9,2.5,?,?,40,empl_contr,?,?,no,11,generous,?,half,no,none,good
3,2,2,4.5,?,38,?,?,?,no,11,generous,no,?,?,full,good
2,2.5,4,?,none,?,?,?,6,yes,?,?,?,half,yes,?,good
3,3.5,4.5,?,?,40,empl_contr,8,?,yes,10,below_average,?,none,yes,full,good
1,5,?,2.1,tcf,40,?,?,?,yes,11,average,yes,half,?,?,bad
1,4.5,?,?,tc,35,?,?,?,?,11,below_average,?,?,yes,half,good
3,5,4,?,?,38,?,?,?,no,9,?,?,half,yes,none,bad
3,3.5,5,?,?,27,?,?,?,no,11,below_average,no,full,?,?,good
3,3,3.5,2.1,tcf,35,?,?,?,?,10,average,?,half,?,?,bad
1,5.7,4,4.6,?,40,?,14,6,yes,11,?,yes,full,yes,?,good
3,5.7,2.5,?,none,38,?,?,?,no,11,average,?,?,?,full,bad
2,2.5,?,4,tc,40,?,?,6,yes,11,generous,?,?,?,full,bad
3,4.3,3,?,tc,40,?,?,?,yes,10,below_average,yes,none,?,full,bad
3,4.5,4,?,?,35,?,?,?,?,10,average,no,full,no,half,good
2,5,5,?,none,27,?,?,2,?,12,average,yes,?,yes,full,bad
1,2.1,?,?,none,?,?,?,5,no,10,?,no,half,yes,full,good
2,5,4,?,?,40,ret_allw,?,?,?,10,?,no,none,no,?,bad
2,4.5,4.4,?,none,27,?,?,4,yes,10,average,?,full,yes,none,good
2,?,5,?,?,37,empl_contr,?,2,no,11,average,?,?,?,half,good
2,2,4,?,?,?,empl_contr,?,?,yes,12,generous,yes,?,yes,none,good
2,?,?,4.6,none,38,?,2,3,?,11,below_average,?,half,?,half,bad
2,6.4,4,?,none,38,?,?,1,?,10,generous,?,?,yes,full,good
2,?,2,?,none,33,empl_contr,2,?,no,10,below_average,yes,?,?,half,good
2,2,4,?,none,?,none,?,4,?,9,generous,yes,full,?,?,good
2,3.5,5.3,?,?,35,ret_allw,?,4,?,11,below_average,no,?,yes,none,bad
3,2.8,4.5,?,none,40,?,?,?,?,11,average,no,?,yes,?,bad
2,3.5,4,?,tc,40,?,?,3,?,11,below_average,?,half,?,full,good
1,4.5,?,?,none,39,?,?,5,no,12,average,yes,full,?,?,bad
1,2,4.4,?,tcf,38,?,?,5,?,13,average,?,?,no,half,good
2,6,4.6,?,tc,38,?,?,?,?,9,average,?,?,yes,full,bad
2,5,4.4,?,?,40,none,?,?,yes,12,generous,?,half,?,?,good
1,4.5,4.5,?,none,38,?,?,?,?,10,generous,yes,?,no,?,good
3,6,2.5,2.3,none,38,none,?,3,no,10,average,yes,half,yes,full,good
1,4,5,2.5,none,40,?,?,6,?,11,below_average,?,none,yes,half,bad
3,6.4,4.5,?,?,40,empl_contr,?,3,no,12,below_average,?,half,yes,none,good
2,2.5,3,?,tcf,40,?,?,3,?,10,?,no,?,yes,?,good
2,5,4,?,?,38,?,?,2,?,11,average,yes,full,yes,none,good
2,2.1,3,?,?,40,?,?,?,yes,11,average,yes,?,yes,?,good
2,3.5,?,?,none,36,none,?,?,?,12,below_average,?,?,?,full,good
1,4,5,?,none,38,?,12,2,?,12,?,yes,full,?,none,good
3,4.5,5,4,none,38,ret_allw,?,2,?,15,below_average,?,half,yes,full,bad
1,3.5,2.5,5,tc,40,?,?,3,?,10,generous,?,full,yes,none,good
2,?,?,?,tcf,37,none,?,5,no,9,average,?,?,?,full,good
3,7,3,4.6,?,38,?,14,2,?,?,below_average,?,none,?,half,bad
2,2,4.5,?,?,40,?,?,?,?,10,generous,yes,?,yes,full,good
2,6,4.5,4.5,none,40,empl_contr,?,6,no,10,generous,yes,?,no,?,good
2,4,4,?,none,40,ret_allw,?,2,?,13,generous,?,full,yes,?,good
2,2,2.5,?,none,40,empl_contr,?,5,?,11,below_average,?,full,?,?,bad
2,3,5.8,?,?,40,?,?,2,?,10,generous,?,half,yes,none,good
3,?,2.5,5,tcf,38,?,?,6,?,?,average,?,?,?,full,good
3,4.5,3,?,none,?,ret_allw,?,?,?,11,generous,yes,half,yes,?,bad
2,4.5,4,?,none,40,?,2,2,?,?,below_average,yes,none,yes,?,good
3,5.7,?,2.3,?,38,?,?,?,?,10,average,yes,half,?,?,bad
1,4.5,?,?,tcf,33,empl_contr,?,10,yes,10,average,?,none,?,?,good
2,4.5,3,5,none,40,?,?,?,?,11,generous,?,?,yes,?,good
3,2.5,4.6,?,none,38,?,?,3,yes,11,generous,?,?,?,full,bad
2,4,5,?,none,40,?,?,?,?,12,generous,?,none,?,full,good
1,6,?,?,none,33,ret_allw,?,3,no,10,?,yes,full,?,?,good
3,2.1,4,?,none,36,?,2,6,yes,11,?,yes,half,yes,full,good
3,2.8,4,?,tc,40,ret_allw,?,?,?,12,average,no,half,yes,full,good
1,3.5,3,?,none,40,?,?,25,?,11,average,no,half,?,full,good
2,5.7,4,?,?,40,?,?,?,?,10,generous,yes,full,no,half,bad
1,2,5.8,?,?,38,?,?,4,?,12,average,yes,none,?,full,good
2,4.5,2.5,?,?,35,?,?,4,?,12,average,yes,half,yes,half,good
1,4,4,?,tcf,?,?,?,?,no,10,?,no,?,?,?,good
2,2,4,?,?,?,empl_contr,?,2,no,11,generous,yes,none,?,full,bad
2,7,2.5,?,?,40,empl_contr,8,?,?,10,average,no,?,?,full,bad
